,Date,Tweet,Label
15120,2020-10-06,luhut keras harga remdesivir cs respons indofarma,Negatif
15121,2020-10-06,atur upah omnibus law bikin happy usaha bukti,Negatif
15122,2020-10-06,duh dapat pertamina turun laku,Negatif
15123,2020-10-06,deret proyek plts ptba,Negatif
15124,2020-10-06,restrukturisasi kredit rp t bri pasti npl aman,Negatif
15125,2020-10-06,trump koktail antibodi lawan corona barang,Negatif
15126,2020-10-06,ngintip hidup pribadi karyawan hdanm denda rp m,Negatif
15127,2020-10-06,buruh tolak omnibus law menaker ngaku dengar masuk,Negatif
15128,2020-10-06,antisipasi corona debat cawapres as pakai sekat kaca,Negatif
15129,2020-10-06,lagilagi efek uu omnibus law investor serbu obligasi ri,Positif
15130,2020-10-06,uu ciptaker bikin rupiah sakti mata uang dunia libas,Positif
15131,2020-10-06,china cari restu who vaksin covid pakai dunia,Positif
15132,2020-10-06,nih uu cipta kerja modal pulih ekonomi,Negatif
15133,2020-10-06,daya beli loyo utilisasi usaha konsumer tinggal,Netral
15134,2020-10-06,daya beli loyo utilisasi usaha konsumer tinggal,Netral
15135,2020-10-06,lho perintah ngaku nih ri resesi,Netral
15136,2020-10-06,ratus buruh demo kawasan industri pulo gadung,Negatif
15137,2020-10-06,uu omnibus law bikin saham kawasan industri borong investor,Positif
15138,2020-10-06,vaksin corona update baru satgas covid,Positif
15139,2020-10-06,who duduk bumi infeksi covid,Negatif
15140,2020-10-06,trump gedung putih bursa asia mayoritas hijau,Positif
15141,2020-10-06,mimpi swf ri kelas abu dhabi kelola rp t,Negatif
15142,2020-10-06,aman pasok crude pertamina gencar akuisisi,Negatif
15143,2020-10-06,spanyol penjara diri antivirus mcafee,Negatif
15144,2020-10-06,qnb gugat keluarga diri grup bosowa rp triliun,Negatif
15145,2020-10-06,jawa provinsi naik covid tinggi,Negatif
15146,2020-10-06,hore satgas zona merah jatim sulsel,Negatif
15147,2020-10-06,tipu uu ciptaker lindung hak kerja,Negatif
15148,2020-10-06,ekonomi as tali kekang trump,Negatif
15149,2020-10-06,mohon maaf daftar kartu prakerja setop,Negatif
15150,2020-10-06,anies usaha kuliner mohon psbb panjang,Negatif
15151,2020-10-06,defisit anggar rp t utang australia ledak,Negatif
15152,2020-10-06,sektor konsumer stimulus perintah,Netral
15153,2020-10-06,harga obligasi perintah kuat sambut omnibus law ciptaker,Positif
15154,2020-10-06,harga obligasi perintah kuat sambut omnibus law ciptaker,Positif
15155,2020-10-06,salah dalih dpr lockdown anggota jangkit covid,Negatif
15156,2020-10-06,sangon phk sunat kali gaji,Negatif
15157,2020-10-06,uu cipta kerja sah migrasi tv digital rampung,Negatif
15158,2020-10-06,kadin uu ciptaker dorong daya saing buka peluang kerja,Positif
15159,2020-10-06,emas us troy ons borong jual,Negatif
15160,2020-10-06,kompak covid kalah minggu,Negatif
15161,2020-10-06,gak izin dprd obligasi daerah butuh restu menkeu,Negatif
15162,2020-10-06,utang malaysia lonjak,Negatif
15163,2020-10-06,tan syl puji lampung sumbang pangan nasional,Negatif
15164,2020-10-06,musim hujan waspada klaster ungsi,Negatif
15165,2020-10-06,jangka uu ciptaker dampak positif kerja,Negatif
15166,2020-10-06,curhat bos pertamina dampak covid bisnis,Negatif
15167,2020-10-06,bos bank btn bukabukaan siasat perang lawan pandemi,Negatif
15168,2020-10-06,bocor usaha investor asing happy ri uu ciptaker,Positif
15169,2020-10-06,ekonom bicara sakti omnibus law dongkrak investasi,Positif
15170,2020-10-06,sentimen dominan dow futures ogahogahan kuat,Netral
15171,2020-10-06,satgas tes covid oktober standar who,Negatif
15172,2020-10-06,sakit trump takut corona,Negatif
15173,2020-10-06,demo buruh satgas ingat wajib protokol sehat,Negatif
15174,2020-10-06,demo buruh satgas ingat wajib protokol sehat,Negatif
15175,2020-10-06,main liverpool xherdan shaqiri positif jangkit covid,Negatif
15176,2020-10-06,cipta suasana senang anak rumah,Negatif
15177,2020-10-06,anies perintah rs rujuk covid kapasitas,Negatif
15178,2020-10-06,beasiswa lpdp resmi buka simak tahap,Negatif
15179,2020-10-06,deret fakta jaga jarak efektif cegah covid,Negatif
15180,2020-10-06,demo tolak omnibus law bandung ricuh jalan lumpuh,Negatif
15181,2020-10-06,jurus tangkis covid,Negatif
15182,2020-10-06,serang biden trump anti aborsi senjata,Negatif
15183,2020-10-06,bos pertamina cerita masuk bisnis baterai ev,Negatif
15184,2020-10-06,aksi mogok kerja nasional bayang pandemi covid,Netral
15185,2020-10-06,mohon erti alas polri larang demo buruh,Negatif
15186,2020-10-06,pulih mantan menkeu pdb ri tumbuh,Netral
15187,2020-10-06,bareskrim polri aman bobol bank aplikasi ojol,Negatif
15188,2020-10-06,minta bbm turun pertamina bangun kilang,Negatif
15189,2020-10-06,bmkg simulasi tsunami gempa kuat m,Negatif
15190,2020-10-06,investasi produk asuransi bonus tuju utama asuransi proteksi b,Negatif
15191,2020-10-06,gimana sih optimal cuan investasi produk saham,Negatif
15192,2020-10-06,csis uu ciptaker jurus buka lapang kerja,Positif
15193,2020-10-06,buruh mogok kerja negara miskin bantu imf,Negatif
15194,2020-10-06,buruh mogok kerja negara miskin bantu imf,Negatif
15195,2020-10-06,tahun jadi gempa bumi ri lonjak,Negatif
15196,2020-10-06,tunggu pidato powell wall street buka variatif,Negatif
15197,2020-10-06,pertashop hadir jabar desa nikmat bbm harga spbu,Negatif
15198,2020-10-06,kaget jual pertamax libas permium,Negatif
15199,2020-10-06,larang dine in psbb bikin usaha kuliner merana,Negatif
15200,2020-10-06,mike pompeo temu pm jepang bahas tingkat kerja,Negatif
15201,2020-10-06,uu ciptaker tarik investasi indonesia,Positif
15202,2020-10-06,sangka suap miliar eks bos btn langsung tahan,Negatif
15203,2020-10-06,update bos imf krisis ekonomi gegara covid simak ya,Negatif
15204,2020-10-06,harap ekonomi as tolong tunggu hasil pilpres,Negatif
15205,2020-10-06,buruh mogok total emas global emas antam lesat,Positif
15206,2020-10-06,wall street lemes trump setop stimulus raksasa rp ribu t,Netral
15207,2020-10-07,bos pertamina curhat psbb bikin jual bbm anjlok parah,Negatif
15208,2020-10-07,buruh mogok nasional diamdiam asing borong saham,Negatif
15209,2020-10-07,apgri duga garam impor rembes garam konsumsi,Negatif
15210,2020-10-07,hatihati rupiah kayak lemah,Netral
15211,2020-10-07,prediksi baru bos who vaksin covid temu,Positif
15212,2020-10-07,kluster covid pentagon muncul jenderal as karantina,Negatif
15213,2020-10-07,orang tajir irit,Negatif
15214,2020-10-07,orang tajir irit,Negatif
15215,2020-10-07,omnibus law sangon timpa,Negatif
15216,2020-10-07,harga swab test rp idi saran subsidi rs,Negatif
15217,2020-10-07,swf ri temasek kelas abu dhabi,Negatif
15218,2020-10-07,qnb gugat bosowa rights issue jumbo grup bakrie,Negatif
15219,2020-10-07,mantan bos btn sangka seret,Negatif
15220,2020-10-07,awas ihsg trump henti euforia uu ciptaker jokowi,Netral
15221,2020-10-07,kembang kanal digital jual kpr btn capai rp m,Negatif
15222,2020-10-07,hantar ihsg saham pilih cari cuan,Positif
15223,2020-10-07,masuk black list as visa prabowo subianto,Negatif
15224,2020-10-07,kabar jatim sulsel nihil zona merah,Negatif
15225,2020-10-07,trump sehat tampak susah nafas gedung putih,Negatif
15226,2020-10-07,omnibus law bawa ihsg batal trump,Netral
15227,2020-10-07,konsumsi bbm melempem pandemi,Negatif
15228,2020-10-07,aku anak buah sri mulyani ri resesi,Netral
15229,2020-10-07,trump rencana setop stimulus bursa asia merah,Netral
15230,2020-10-07,mohon maaf rupiah efek omnibus law jokowi habis,Netral
15231,2020-10-07,omnibus law investasi ri moncer pandemi bener,Negatif
15232,2020-10-07,buka pasar rupiah kuat rp us,Positif
15233,2020-10-07,uu ciptaker usaha kongsi investor,Negatif
15234,2020-10-07,uu ciptaker usaha kongsi investor,Negatif
15235,2020-10-07,gedung putih trump langsung bikin emas ambles,Negatif
15236,2020-10-07,top jokowi uu ciptaker bikin rupiah perkasa,Positif
15237,2020-10-07,euforia ihsg kapar trump setop stimulus,Netral
15238,2020-10-07,corona infeksi juta warga bumi,Netral
15239,2020-10-07,trump batal nego stimulus covid minyak langsung drop,Netral
15240,2020-10-07,tok uu cipta kerja sah,Positif
15241,2020-10-07,wuih sukuk korporasi pilih refinancing,Negatif
15242,2020-10-07,ungkap nadiem bikin ig dengerin keluh masyarakat,Negatif
15243,2020-10-07,bmkg simulasi gempa gegera ramal tsunami jawa meter,Negatif
15244,2020-10-07,asing borong saham bank permata rp t tender offer,Negatif
15245,2020-10-07,ukur urgensi uu ciptaker core prioritas pandemi,Negatif
15246,2020-10-07,buruh mogok harga emas antam ambles rp juta,Netral
15247,2020-10-07,apple iphone teknologi g luncur oktober,Negatif
15248,2020-10-07,gawat kelar buruh ancam mogok nasional,Netral
15249,2020-10-07,wib rupiah lemah rp us,Netral
15250,2020-10-07,bank permata bangkok bank gabung sah bank buku iv,Negatif
15251,2020-10-07,alas erick thohir saran pln tunda bangun bangkit,Negatif
15252,2020-10-07,jennie blackpink banjir protes,Negatif
15253,2020-10-07,mantan dirut tahan tanggap btn,Negatif
15254,2020-10-07,mantan dirut tahan tanggap btn,Negatif
15255,2020-10-07,trump ngambek nih awas rupiah dadak lemah,Netral
15256,2020-10-07,cadang devisa ri anjlok us m us m,Netral
15257,2020-10-07,gas dme pakai kompor lpg konvensional,Negatif
15258,2020-10-07,sakit corona trump bikin onar twitter facebook,Negatif
15259,2020-10-07,nadiem siswa kangen guru,Negatif
15260,2020-10-07,kuat ihsg tumbang,Netral
15261,2020-10-07,bts wamil parlemen laku istimewa tuju,Negatif
15262,2020-10-07,buruh mogok harga emas gadai potensi ambles besok,Netral
15263,2020-10-07,karantina pm malaysia muhyiddin yassin negatif covid,Negatif
15264,2020-10-07,wib rupiah kuat rp us,Positif
15265,2020-10-07,partai demokrat usul ubah uu saing usaha as,Negatif
15266,2020-10-07,duhace hardware kena pkpu nih,Negatif
15267,2020-10-07,mogok nasional intip demo buruh cikarang jabar,Negatif
15268,2020-10-07,besok buruh demo tolak omnibus law istana,Netral
15269,2020-10-07,ridwan kamil bodebek sumbang covid jabar,Negatif
15270,2020-10-07,bosan batu bara sentuh us ton,Positif
15271,2020-10-07,ciptaker sangon pangkas iur,Negatif
15272,2020-10-07,ringgit lemah cuan cpo harga langsung lesat,Positif
15273,2020-10-07,ngeri facebook monopoli bunuh kompetitor,Negatif
15274,2020-10-07,ngeri facebook monopoli bunuh kompetitor,Negatif
15275,2020-10-07,respons bursa asia beda trump setop bahas stimulus,Negatif
15276,2020-10-07,dokumen bocor raksasa properti china ancam gagal bayar,Negatif
15277,2020-10-07,iphone baru luncur oktober,Negatif
15278,2020-10-07,stafsus erick batas izin usaha listrik,Negatif
15279,2020-10-07,wow jumbo tower terbit globa bond rp t,Negatif
15280,2020-10-07,kabar baru bandung vaksin covid sinovac,Negatif
15281,2020-10-07,apindo uu ciptaker landas pulih ekonomi pandemi,Positif
15282,2020-10-07,awas the fed ramal tragedi ekonomi as,Netral
15283,2020-10-07,wib rupiah lemah rp us,Netral
15284,2020-10-07,chatib basri warga betah rumah,Negatif
15285,2020-10-07,buruh mogok ihsg nyusruk zona merah,Netral
15286,2020-10-07,ragam alas lindung kendara,Negatif
15287,2020-10-07,sri mulyani kan realisasi anggar pen september,Positif
15288,2020-10-07,bi ubah atur pljp ojk,Negatif
15289,2020-10-07,awas coba timbun pangan omnibus law denda rp m,Negatif
15290,2020-10-07,obat ampuh setop pandemi corona ri vaksin covid,Negatif
15291,2020-10-07,cek upah cuti phk ubah uu ciptaker,Negatif
15292,2020-10-07,tan dorong sulsel kembang kacang hijau,Negatif
15293,2020-10-07,antisipasi kluster libur jabar koordinasi dki,Negatif
15294,2020-10-07,antisipasi kluster libur jabar koordinasi dki,Negatif
15295,2020-10-07,ihsg susah tembus biang keladi,Negatif
15296,2020-10-07,studi vaksin eksperimental china aman uji rawan,Positif
15297,2020-10-07,pasal nuklir uu cipta kerja isi nih,Negatif
15298,2020-10-07,stabilisasi rupiah cadev september anjlok usd miliar,Netral
15299,2020-10-07,bayar utang cadang devisa ri anjlok us miliar,Netral
15300,2020-10-07,eks bos btn sangka apartemen titanium disebutsebut,Negatif
15301,2020-10-07,wib rupiah kuat rp us,Positif
15302,2020-10-07,pegang guys ihsg jatuh sesi ii,Netral
15303,2020-10-07,trump positif covid biden debat capres tunda,Negatif
15304,2020-10-07,awas tangan episentrum covid rk kantor depok,Negatif
15305,2020-10-07,pasok aman pln fokus pelayananpenjualan listrik,Negatif
15306,2020-10-07,cek rekening subsidi gaji tahap jokowi cair,Positif
15307,2020-10-07,rupiah main ayun bolak zona merah,Netral
15308,2020-10-07,warga meksiko hadap badai delta,Negatif
15309,2020-10-07,omnibus law kerja outsourcing tiada batas,Negatif
15310,2020-10-07,geber biaya pnm butuh tambah likuiditas rp t,Negatif
15311,2020-10-07,uu ciptaker sah apindo optimistis investasi,Negatif
15312,2020-10-07,anggota dpr kena corona anies gedung tutup,Negatif
15313,2020-10-07,rsd wisma atlet kurang oseltamivir chloroquin fosfat,Negatif
15314,2020-10-07,rsd wisma atlet kurang oseltamivir chloroquin fosfat,Negatif
15315,2020-10-07,siswa ngeluh pr pjj respons nadiem,Negatif
15316,2020-10-07,anggota dpr positif corona gedung dpr lockdown,Negatif
15317,2020-10-07,sah bank buku analis tren tumbuh bnli positif,Negatif
15318,2020-10-07,benar kondisi sehat trump baik,Negatif
15319,2020-10-07,wib rupiah kuat rp us,Positif
15320,2020-10-07,hayo ngaku nadiem anak muda sulit pjj,Negatif
15321,2020-10-07,jurus sri mulyani bangkit ekonomi ri krisis covid,Positif
15322,2020-10-07,eksdirut btn jagung sangka,Negatif
15323,2020-10-07,waspada klaster ungsi pemda tuntut inovasi,Negatif
15324,2020-10-07,apple google cs monopoli laku bak raja minyak,Negatif
15325,2020-10-07,cek nasib kerja omnibus law,Negatif
15326,2020-10-07,berkah tengah pandemi levis tiktok raup cuan,Negatif
15327,2020-10-07,libur nih area keren dunia obat rindu,Negatif
15328,2020-10-07,hamil pandemi kasih duit ratus juta,Negatif
15329,2020-10-07,anggota dpr positif covid dpr reses november,Negatif
15330,2020-10-07,icp september anjlok us barel,Negatif
15331,2020-10-07,asing jual saham vale rp t realisasi divestasi inalum,Negatif
15332,2020-10-07,bara debitur restrukturisasi potensi npl,Negatif
15333,2020-10-07,semut potret demo buruh ri tolak keras uu cipta kerja,Negatif
15334,2020-10-07,semut potret demo buruh ri tolak keras uu cipta kerja,Negatif
15335,2020-10-07,gugat lawan mnc jelas tugure,Negatif
15336,2020-10-07,ace hardware gugat pkpu update kerja bisnis,Negatif
15337,2020-10-07,panas mahasiswa bandung bakar ban dprd jabar,Negatif
15338,2020-10-07,survei covid kerja indonesia kena phk,Negatif
15339,2020-10-07,omnibus law kerja asing mudah masuk ri,Negatif
15340,2020-10-07,tutup pasar rupiah kuat rp us,Positif
15341,2020-10-07,ciputra life optimistis capai premi rp miliar,Negatif
15342,2020-10-07,uu omnibus law ketok palu sektor cuan,Positif
15343,2020-10-07,ri bangun kebun karang laut raksasa rp m bal,Negatif
15344,2020-10-07,demo buruh rupiah perkasa emas antam ambles,Negatif
15345,2020-10-07,atur lengkap jokowi ada vaksin covid,Positif
15346,2020-10-07,mantap tokopedia baik asia,Negatif
15347,2020-10-07,mohon objektif deret bukti uu ciptaker lindung buruh,Negatif
15348,2020-10-07,trump batas visa kerja asing as,Negatif
15349,2020-10-07,eks bos btn sangka seret,Negatif
15350,2020-10-07,bikin geger wni kabur fasilitas karantina korsel,Negatif
15351,2020-10-07,covid ri pasien,Netral
15352,2020-10-07,demo uu ciptaker dolar singapura kuat rp,Negatif
15353,2020-10-07,heroik hujung sesi ii ihsg lesat,Positif
15354,2020-10-07,heroik hujung sesi ii ihsg lesat,Positif
15355,2020-10-07,cerita jawa timur kalah covid,Negatif
15356,2020-10-07,biden ogah debat pilpres as trump positif corona,Negatif
15357,2020-10-07,ricuh demo semarang warna lempar botol bambu,Negatif
15358,2020-10-07,usaha pede lapang kerja gegara omnibus law,Positif
15359,2020-10-07,deret lowong kerja pandemi covid,Negatif
15360,2020-10-07,posisi lowong kerja covid,Negatif
15361,2020-10-07,kabar who vaksin covid,Positif
15362,2020-10-07,jokowi setor nama anggota ky dpr,Negatif
15363,2020-10-07,hadis nabi aga lingerie rihanna maaf,Negatif
15364,2020-10-07,ungkap usaha patuh bayar sangon,Negatif
15365,2020-10-07,ya ampun ruwet cair banpres rp juta,Negatif
15366,2020-10-07,ricuh mahasiswa cikarang adu dorong polisi,Negatif
15367,2020-10-07,tips cari lowong kerja pandemi covid,Negatif
15368,2020-10-07,bak avengers negara quad satu lawan china,Negatif
15369,2020-10-07,simak ramal bos who vaksin covid temu,Negatif
15370,2020-10-07,luhut blakblakan ribu kerja bal kena phk,Negatif
15371,2020-10-07,diamdiam usaha cuan omnibus law laku,Negatif
15372,2020-10-07,khawatir cuti haidmelahirkan jamin omnibus law,Negatif
15373,2020-10-07,sidang perdana gugat uu minerba mk dprdpd absen,Negatif
15374,2020-10-07,sidang perdana gugat uu minerba mk dprdpd absen,Negatif
15375,2020-10-07,kacau bantu perintah salah kirim orang,Negatif
15376,2020-10-07,airlangga uu ciptaker pasti halal umkm,Negatif
15377,2020-10-07,airlangga outsourcing jamin lindung,Negatif
15378,2020-10-07,uu ciptaker dorong kembang umkm cakup,Negatif
15379,2020-10-07,luhut klaim covid ringan dki sembuh,Negatif
15380,2020-10-07,simak menaker uu ciptaker kuat lindung tenaga kerja,Negatif
15381,2020-10-07,maaf mr xi jinping survei klaim suka china,Negatif
15382,2020-10-07,cadev ri anjlok demo bikin rupiah ko vs dolar australia,Netral
15383,2020-10-07,duh ajar lempar batu arah polisi palmerah jakarta,Negatif
15384,2020-10-07,doni monardo vaksin baik m,Negatif
15385,2020-10-07,emiten hary tanoe private placement serap value partners,Negatif
15386,2020-10-07,positif hari covid ri tambah,Netral
15387,2020-10-07,kabar nih efek negatif uji vaksin china ri,Positif
15388,2020-10-07,uu ciptaker muat atur perpajakanini jelas sri mulyani,Negatif
15389,2020-10-07,efek omnibus law jelas bi rupiah joss,Negatif
15390,2020-10-07,sri mulyani kan sakti omnibus law sisi pajak,Positif
15391,2020-10-07,menkumhamuu ciptaker mudah hilang ganggu perijinan,Positif
15392,2020-10-07,aktif tembus covid dki reda anies,Netral
15393,2020-10-07,bank tanah hidup hukum belanda jelas menteri atr,Negatif
15394,2020-10-07,bank tanah hidup hukum belanda jelas menteri atr,Negatif
